time,P,G(i),H_sun,T2m,WS10m,Int,district,latitude,longitude
20231002:1030,77.14,113.98,28.87,26.38,3.17,0.0,Gampaha,7.0897,79.9925
20231002:1130,51.36,83.42,14.08,26.08,2.83,0.0,Gampaha,7.0897,79.9925
20231002:1230,0.0,0.0,-0.76,25.94,3.03,0.0,Gampaha,7.0897,79.9925
20231002:1330,0.0,0.0,0.0,25.25,2.14,0.0,Gampaha,7.0897,79.9925
20231002:1430,0.0,0.0,0.0,25.12,1.93,0.0,Gampaha,7.0897,79.9925
20231002:1530,0.0,0.0,0.0,24.94,2.14,0.0,Gampaha,7.0897,79.9925
20231002:1630,0.0,0.0,0.0,24.62,2.34,0.0,Gampaha,7.0897,79.9925
20231002:1730,0.0,0.0,0.0,24.61,2.34,0.0,Gampaha,7.0897,79.9925
20231002:1830,0.0,0.0,0.0,24.6,2.48,0.0,Gampaha,7.0897,79.9925
20231002:1930,0.0,0.0,0.0,24.61,1.86,0.0,Gampaha,7.0897,79.9925
20231002:2030,0.0,0.0,0.0,24.27,1.93,0.0,Gampaha,7.0897,79.9925
20231002:2130,0.0,0.0,0.0,24.33,1.93,0.0,Gampaha,7.0897,79.9925
20231002:2230,0.0,0.0,0.0,24.3,2.0,0.0,Gampaha,7.0897,79.9925
20231002:2330,0.0,0.0,0.0,24.37,2.07,0.0,Gampaha,7.0897,79.9925
20231003:0030,0.0,0.0,-0.07,24.34,2.21,0.0,Gampaha,7.0897,79.9925
20231003:0130,82.34,127.06,14.76,24.36,2.14,0.0,Gampaha,7.0897,79.9925
20231003:0230,209.18,276.49,29.53,25.35,2.28,0.0,Gampaha,7.0897,79.9925
20231003:0330,333.31,428.71,44.17,26.4,2.97,0.0,Gampaha,7.0897,79.9925
20231003:0430,477.01,611.14,58.5,27.3,3.52,0.0,Gampaha,7.0897,79.9925
20231003:0530,536.81,696.17,71.77,28.08,3.59,0.0,Gampaha,7.0897,79.9925
20231003:0630,440.68,568.71,79.03,28.71,3.93,0.0,Gampaha,7.0897,79.9925
20231003:0730,137.12,188.57,71.11,28.34,4.76,0.0,Gampaha,7.0897,79.9925
20231003:0830,135.79,186.01,57.73,27.03,4.14,0.0,Gampaha,7.0897,79.9925
20231003:0930,42.82,70.27,43.37,26.12,3.79,0.0,Gampaha,7.0897,79.9925
20231003:1030,31.09,54.7,28.72,25.76,3.45,0.0,Gampaha,7.0897,79.9925
20231003:1130,18.16,38.9,13.95,25.25,3.52,0.0,Gampaha,7.0897,79.9925
20231003:1230,0.0,0.0,-0.88,25.13,2.97,0.0,Gampaha,7.0897,79.9925
20231003:1330,0.0,0.0,0.0,24.95,2.62,0.0,Gampaha,7.0897,79.9925
20231003:1430,0.0,0.0,0.0,24.85,2.55,0.0,Gampaha,7.0897,79.9925
20231003:1530,0.0,0.0,0.0,24.74,2.48,0.0,Gampaha,7.0897,79.9925
20231003:1630,0.0,0.0,0.0,24.74,2.48,0.0,Gampaha,7.0897,79.9925
20231003:1730,0.0,0.0,0.0,24.73,2.21,0.0,Gampaha,7.0897,79.9925
20231003:1830,0.0,0.0,0.0,24.65,2.0,0.0,Gampaha,7.0897,79.9925
20231003:1930,0.0,0.0,0.0,24.76,2.07,0.0,Gampaha,7.0897,79.9925
20231003:2030,0.0,0.0,0.0,24.67,1.86,0.0,Gampaha,7.0897,79.9925
20231003:2130,0.0,0.0,0.0,24.63,1.66,0.0,Gampaha,7.0897,79.9925
20231003:2230,0.0,0.0,0.0,24.55,1.66,0.0,Gampaha,7.0897,79.9925
20231003:2330,0.0,0.0,0.0,24.55,1.86,0.0,Gampaha,7.0897,79.9925
20231004:0030,0.0,0.0,-0.04,24.55,1.52,0.0,Gampaha,7.0897,79.9925
20231004:0130,1.39,9.34,14.78,24.45,1.59,0.0,Gampaha,7.0897,79.9925
20231004:0230,39.53,65.65,29.53,24.54,1.79,0.0,Gampaha,7.0897,79.9925
20231004:0330,38.1,63.91,44.15,25.04,1.86,0.0,Gampaha,7.0897,79.9925
20231004:0430,29.13,51.98,58.43,25.14,2.07,0.0,Gampaha,7.0897,79.9925
20231004:0530,41.58,68.43,71.6,25.02,2.14,0.0,Gampaha,7.0897,79.9925
20231004:0630,102.44,145.05,78.64,25.14,2.14,0.0,Gampaha,7.0897,79.9925
20231004:0730,114.05,158.82,70.82,25.65,2.76,0.0,Gampaha,7.0897,79.9925
