time,P,G(i),H_sun,T2m,WS10m,Int,district,latitude,longitude
20220523:0130,108.49,175.75,16.71,28.31,3.17,0.0,Batticaloa,7.7102,81.6924
20220523:0230,296.65,397.23,30.75,29.11,2.97,0.0,Batticaloa,7.7102,81.6924
20220523:0330,460.16,601.84,44.7,29.65,2.97,0.0,Batticaloa,7.7102,81.6924
20220523:0430,578.76,764.65,58.29,30.22,3.03,0.0,Batticaloa,7.7102,81.6924
20220523:0530,638.33,855.55,70.62,31.45,3.17,0.0,Batticaloa,7.7102,81.6924
20220523:0630,629.94,851.86,77.13,32.12,2.97,0.0,Batticaloa,7.7102,81.6924
20220523:0730,577.33,779.96,70.59,32.64,2.62,0.0,Batticaloa,7.7102,81.6924
20220523:0830,480.95,648.81,58.26,32.61,1.72,0.0,Batticaloa,7.7102,81.6924
20220523:0930,386.18,521.23,44.66,32.05,0.97,0.0,Batticaloa,7.7102,81.6924
20220523:1030,224.89,311.78,30.71,32.0,0.34,0.0,Batticaloa,7.7102,81.6924
20220523:1130,88.29,139.25,16.68,31.61,0.41,0.0,Batticaloa,7.7102,81.6924
20220523:1230,5.73,18.04,2.68,31.3,1.1,0.0,Batticaloa,7.7102,81.6924
20220523:1330,0.0,0.0,0.0,31.03,2.55,0.0,Batticaloa,7.7102,81.6924
20220523:1430,0.0,0.0,0.0,30.42,4.48,0.0,Batticaloa,7.7102,81.6924
20220523:1530,0.0,0.0,0.0,30.27,5.31,0.0,Batticaloa,7.7102,81.6924
20220523:1630,0.0,0.0,0.0,30.13,4.76,0.0,Batticaloa,7.7102,81.6924
20220523:1730,0.0,0.0,0.0,29.72,4.14,0.0,Batticaloa,7.7102,81.6924
20220523:1830,0.0,0.0,0.0,29.6,3.66,0.0,Batticaloa,7.7102,81.6924
20220523:1930,0.0,0.0,0.0,29.52,3.31,0.0,Batticaloa,7.7102,81.6924
20220523:2030,0.0,0.0,0.0,29.21,2.83,0.0,Batticaloa,7.7102,81.6924
20220523:2130,0.0,0.0,0.0,28.97,2.69,0.0,Batticaloa,7.7102,81.6924
20220523:2230,0.0,0.0,0.0,28.7,2.83,0.0,Batticaloa,7.7102,81.6924
20220523:2330,0.0,0.0,0.0,28.52,3.24,0.0,Batticaloa,7.7102,81.6924
20220524:0030,6.04,18.38,2.73,28.28,3.31,0.0,Batticaloa,7.7102,81.6924
20220524:0130,94.5,144.38,16.7,28.41,3.1,0.0,Batticaloa,7.7102,81.6924
20220524:0230,234.63,315.2,30.72,29.18,3.17,0.0,Batticaloa,7.7102,81.6924
20220524:0330,368.49,484.49,44.65,29.44,2.69,0.0,Batticaloa,7.7102,81.6924
20220524:0430,451.37,598.67,58.21,29.91,1.86,0.0,Batticaloa,7.7102,81.6924
20220524:0530,481.09,646.05,70.49,30.87,1.52,0.0,Batticaloa,7.7102,81.6924
20220524:0630,574.85,791.5,76.94,31.27,0.97,0.0,Batticaloa,7.7102,81.6924
20220524:0730,448.14,613.6,70.49,31.81,0.14,0.0,Batticaloa,7.7102,81.6924
20220524:0830,340.46,458.87,58.21,31.55,0.83,0.0,Batticaloa,7.7102,81.6924
20220524:0930,198.04,269.56,44.65,31.15,1.52,0.0,Batticaloa,7.7102,81.6924
20220524:1030,106.16,153.66,30.72,29.47,0.28,0.0,Batticaloa,7.7102,81.6924
20220524:1130,66.32,103.72,16.7,29.9,1.03,0.0,Batticaloa,7.7102,81.6924
20220524:1230,4.89,16.46,2.73,29.82,1.17,0.0,Batticaloa,7.7102,81.6924
20220524:1330,0.0,0.0,0.0,29.84,1.38,0.0,Batticaloa,7.7102,81.6924
20220524:1430,0.0,0.0,0.0,29.25,1.66,0.0,Batticaloa,7.7102,81.6924
20220524:1530,0.0,0.0,0.0,29.17,2.0,0.0,Batticaloa,7.7102,81.6924
20220524:1630,0.0,0.0,0.0,29.0,1.72,0.0,Batticaloa,7.7102,81.6924
20220524:1730,0.0,0.0,0.0,28.63,1.93,0.0,Batticaloa,7.7102,81.6924
20220524:1830,0.0,0.0,0.0,28.36,2.41,0.0,Batticaloa,7.7102,81.6924
20220524:1930,0.0,0.0,0.0,28.14,2.55,0.0,Batticaloa,7.7102,81.6924
20220524:2030,0.0,0.0,0.0,27.93,2.48,0.0,Batticaloa,7.7102,81.6924
20220524:2130,0.0,0.0,0.0,27.78,2.55,0.0,Batticaloa,7.7102,81.6924
20220524:2230,0.0,0.0,0.0,27.59,2.62,0.0,Batticaloa,7.7102,81.6924
20220524:2330,0.0,0.0,0.0,27.32,2.62,0.0,Batticaloa,7.7102,81.6924
20220525:0030,5.12,16.75,2.73,27.85,2.55,0.0,Batticaloa,7.7102,81.6924
20220525:0130,97.61,154.45,16.69,27.89,2.28,0.0,Batticaloa,7.7102,81.6924
20220525:0230,253.47,340.34,30.69,28.1,2.0,0.0,Batticaloa,7.7102,81.6924
20220525:0330,415.26,549.1,44.59,28.49,1.17,0.0,Batticaloa,7.7102,81.6924
20220525:0430,506.07,686.88,58.13,28.79,0.28,0.0,Batticaloa,7.7102,81.6924
20220525:0530,574.27,781.35,70.35,29.81,0.9,0.0,Batticaloa,7.7102,81.6924
20220525:0630,591.42,806.94,76.76,30.15,1.17,0.0,Batticaloa,7.7102,81.6924
20220525:0730,555.86,751.33,70.39,30.44,1.24,0.0,Batticaloa,7.7102,81.6924
20220525:0830,517.58,689.0,58.17,30.33,1.93,0.0,Batticaloa,7.7102,81.6924
20220525:0930,376.01,492.72,44.64,30.43,3.03,0.0,Batticaloa,7.7102,81.6924
20220525:1030,225.03,304.22,30.73,29.92,3.86,0.0,Batticaloa,7.7102,81.6924
20220525:1130,50.19,86.08,16.73,29.09,2.69,0.0,Batticaloa,7.7102,81.6924
20220525:1230,3.5,13.79,2.77,28.16,2.62,0.0,Batticaloa,7.7102,81.6924
20220525:1330,0.0,0.0,0.0,28.39,2.07,0.0,Batticaloa,7.7102,81.6924
20220525:1430,0.0,0.0,0.0,28.14,1.93,0.0,Batticaloa,7.7102,81.6924
20220525:1530,0.0,0.0,0.0,28.16,2.07,0.0,Batticaloa,7.7102,81.6924
20220525:1630,0.0,0.0,0.0,28.25,2.14,0.0,Batticaloa,7.7102,81.6924
20220525:1730,0.0,0.0,0.0,28.16,2.28,0.0,Batticaloa,7.7102,81.6924
20220525:1830,0.0,0.0,0.0,28.06,2.34,0.0,Batticaloa,7.7102,81.6924
20220525:1930,0.0,0.0,0.0,28.01,2.34,0.0,Batticaloa,7.7102,81.6924
20220525:2030,0.0,0.0,0.0,27.96,2.34,0.0,Batticaloa,7.7102,81.6924
20220525:2130,0.0,0.0,0.0,28.0,2.21,0.0,Batticaloa,7.7102,81.6924
20220525:2230,0.0,0.0,0.0,27.84,1.45,0.0,Batticaloa,7.7102,81.6924
20220525:2330,0.0,0.0,0.0,27.74,1.52,0.0,Batticaloa,7.7102,81.6924
20220526:0030,3.54,13.84,2.73,27.69,1.52,0.0,Batticaloa,7.7102,81.6924
20220526:0130,93.03,149.27,16.67,27.72,1.59,0.0,Batticaloa,7.7102,81.6924
20220526:0230,264.69,356.63,30.65,28.15,1.52,0.0,Batticaloa,7.7102,81.6924
20220526:0330,429.39,567.54,44.54,28.46,1.1,0.0,Batticaloa,7.7102,81.6924
20220526:0430,533.16,723.28,58.05,28.72,0.41,0.0,Batticaloa,7.7102,81.6924
20220526:0530,577.44,794.1,70.22,29.42,0.48,0.0,Batticaloa,7.7102,81.6924
20220526:0630,615.54,844.51,76.58,29.75,1.1,0.0,Batticaloa,7.7102,81.6924
20220526:0730,575.93,773.88,70.29,30.06,1.72,0.0,Batticaloa,7.7102,81.6924
20220526:0830,357.49,466.45,58.13,29.79,2.55,0.0,Batticaloa,7.7102,81.6924
20220526:0930,298.08,388.95,44.63,29.4,3.45,0.0,Batticaloa,7.7102,81.6924
20220526:1030,196.14,268.27,30.75,29.06,1.52,0.0,Batticaloa,7.7102,81.6924
