time,P,G(i),H_sun,T2m,WS10m,Int,district,latitude,longitude
20231202:2330,0.0,0.0,0.0,24.14,3.24,0.0,Vavuniya,8.7514,80.4971
20231203:0030,0.0,0.0,-2.88,24.34,3.24,0.0,Vavuniya,8.7514,80.4971
20231203:0130,22.37,43.61,10.75,24.32,3.52,0.0,Vavuniya,8.7514,80.4971
20231203:0230,77.95,114.24,24.0,24.59,3.31,0.0,Vavuniya,8.7514,80.4971
20231203:0330,212.84,277.8,36.53,25.17,3.17,0.0,Vavuniya,8.7514,80.4971
20231203:0430,290.21,373.97,47.68,26.31,3.45,0.0,Vavuniya,8.7514,80.4971
20231203:0530,339.51,436.46,56.02,27.32,3.86,0.0,Vavuniya,8.7514,80.4971
20231203:0630,288.44,374.11,59.16,27.13,4.21,0.0,Vavuniya,8.7514,80.4971
20231203:0730,231.75,303.07,55.66,26.93,4.83,0.0,Vavuniya,8.7514,80.4971
20231203:0830,293.21,377.23,47.1,27.14,4.97,0.0,Vavuniya,8.7514,80.4971
20231203:0930,222.94,292.77,35.84,27.43,4.55,0.0,Vavuniya,8.7514,80.4971
20231203:1030,115.86,162.95,23.25,27.48,4.28,0.0,Vavuniya,8.7514,80.4971
20231203:1130,24.61,46.91,9.97,26.91,3.38,0.0,Vavuniya,8.7514,80.4971
20231203:1230,0.0,0.0,-3.67,26.25,2.97,0.0,Vavuniya,8.7514,80.4971
20231203:1330,0.0,0.0,0.0,25.73,2.76,0.0,Vavuniya,8.7514,80.4971
20231203:1430,0.0,0.0,0.0,25.43,2.69,0.0,Vavuniya,8.7514,80.4971
