time,P,G(i),H_sun,T2m,WS10m,Int,district,latitude,longitude
20221231:1530,0.0,0.0,0.0,24.99,1.1,0.0,Kalutara,6.5831,79.9593
20221231:1630,0.0,0.0,0.0,24.82,1.59,0.0,Kalutara,6.5831,79.9593
20221231:1730,0.0,0.0,0.0,24.39,1.93,0.0,Kalutara,6.5831,79.9593
20221231:1830,0.0,0.0,0.0,24.11,1.86,0.0,Kalutara,6.5831,79.9593
20221231:1930,0.0,0.0,0.0,23.4,1.31,0.0,Kalutara,6.5831,79.9593
20221231:2030,0.0,0.0,0.0,22.82,1.17,0.0,Kalutara,6.5831,79.9593
20221231:2130,0.0,0.0,0.0,22.52,1.1,0.0,Kalutara,6.5831,79.9593
20221231:2230,0.0,0.0,0.0,22.12,1.17,0.0,Kalutara,6.5831,79.9593
20221231:2330,0.0,0.0,0.0,21.7,1.38,0.0,Kalutara,6.5831,79.9593
20230101:0030,0.0,0.0,-5.68,21.55,1.59,0.0,Kalutara,6.5831,79.9593
20230101:0130,78.6,135.25,8.0,21.33,1.59,0.0,Kalutara,6.5831,79.9593
20230101:0230,280.28,369.75,21.39,22.8,1.45,0.0,Kalutara,6.5831,79.9593
20230101:0330,476.43,616.32,34.22,24.35,1.59,0.0,Kalutara,6.5831,79.9593
20230101:0430,609.05,802.53,45.94,25.5,1.72,0.0,Kalutara,6.5831,79.9593
20230101:0530,683.51,916.95,55.37,26.51,1.86,0.0,Kalutara,6.5831,79.9593
20230101:0630,627.77,840.88,60.22,27.45,1.86,0.0,Kalutara,6.5831,79.9593
20230101:0730,639.86,847.35,58.31,28.41,3.03,0.0,Kalutara,6.5831,79.9593
20230101:0830,595.97,781.09,50.6,28.86,3.38,0.0,Kalutara,6.5831,79.9593
20230101:0930,528.28,686.78,39.71,29.1,3.66,0.0,Kalutara,6.5831,79.9593
20230101:1030,365.48,478.62,27.29,29.17,3.72,0.0,Kalutara,6.5831,79.9593
20230101:1130,145.09,214.83,14.11,28.98,3.38,0.0,Kalutara,6.5831,79.9593
20230101:1230,1.32,9.29,0.53,28.25,2.97,0.0,Kalutara,6.5831,79.9593
20230101:1330,0.0,0.0,0.0,27.23,2.34,0.0,Kalutara,6.5831,79.9593
20230101:1430,0.0,0.0,0.0,26.27,1.86,0.0,Kalutara,6.5831,79.9593
20230101:1530,0.0,0.0,0.0,25.4,1.66,0.0,Kalutara,6.5831,79.9593
20230101:1630,0.0,0.0,0.0,25.09,1.66,0.0,Kalutara,6.5831,79.9593
20230101:1730,0.0,0.0,0.0,24.78,1.79,0.0,Kalutara,6.5831,79.9593
20230101:1830,0.0,0.0,0.0,24.59,1.66,0.0,Kalutara,6.5831,79.9593
20230101:1930,0.0,0.0,0.0,24.23,1.45,0.0,Kalutara,6.5831,79.9593
20230101:2030,0.0,0.0,0.0,24.08,1.52,0.0,Kalutara,6.5831,79.9593
20230101:2130,0.0,0.0,0.0,23.88,1.59,0.0,Kalutara,6.5831,79.9593
20230101:2230,0.0,0.0,0.0,23.4,1.72,0.0,Kalutara,6.5831,79.9593
20230101:2330,0.0,0.0,0.0,23.04,2.0,0.0,Kalutara,6.5831,79.9593
20230102:0030,0.0,0.0,-5.77,22.84,2.28,0.0,Kalutara,6.5831,79.9593
20230102:0130,69.85,121.09,7.91,22.6,2.41,0.0,Kalutara,6.5831,79.9593
20230102:0230,270.6,356.15,21.32,23.04,2.07,0.0,Kalutara,6.5831,79.9593
20230102:0330,455.83,589.31,34.16,24.46,1.52,0.0,Kalutara,6.5831,79.9593
20230102:0430,564.84,751.88,45.91,25.68,0.76,0.0,Kalutara,6.5831,79.9593
20230102:0530,657.69,891.49,55.39,26.72,1.1,0.0,Kalutara,6.5831,79.9593
20230102:0630,707.46,953.97,60.3,27.31,2.0,0.0,Kalutara,6.5831,79.9593
20230102:0730,645.14,850.39,58.42,27.54,2.76,0.0,Kalutara,6.5831,79.9593
20230102:0830,492.74,635.05,50.73,27.45,2.9,0.0,Kalutara,6.5831,79.9593
20230102:0930,438.68,565.43,39.84,26.99,2.62,0.0,Kalutara,6.5831,79.9593
20230102:1030,301.27,393.74,27.41,26.82,2.28,0.0,Kalutara,6.5831,79.9593
20230102:1130,143.75,210.69,14.23,26.75,2.21,0.0,Kalutara,6.5831,79.9593
20230102:1230,1.11,8.75,0.65,26.37,1.86,0.0,Kalutara,6.5831,79.9593
20230102:1330,0.0,0.0,0.0,25.73,1.66,0.0,Kalutara,6.5831,79.9593
20230102:1430,0.0,0.0,0.0,25.37,1.79,0.0,Kalutara,6.5831,79.9593
20230102:1530,0.0,0.0,0.0,25.04,1.59,0.0,Kalutara,6.5831,79.9593
20230102:1630,0.0,0.0,0.0,24.53,1.24,0.0,Kalutara,6.5831,79.9593
20230102:1730,0.0,0.0,0.0,23.92,0.97,0.0,Kalutara,6.5831,79.9593
20230102:1830,0.0,0.0,0.0,23.85,0.9,0.0,Kalutara,6.5831,79.9593
20230102:1930,0.0,0.0,0.0,24.26,1.52,0.0,Kalutara,6.5831,79.9593
20230102:2030,0.0,0.0,0.0,23.82,2.14,0.0,Kalutara,6.5831,79.9593
20230102:2130,0.0,0.0,0.0,23.5,2.62,0.0,Kalutara,6.5831,79.9593
20230102:2230,0.0,0.0,0.0,23.15,2.97,0.0,Kalutara,6.5831,79.9593
20230102:2330,0.0,0.0,0.0,23.01,3.03,0.0,Kalutara,6.5831,79.9593
20230103:0030,0.0,0.0,-5.87,22.63,2.83,0.0,Kalutara,6.5831,79.9593
20230103:0130,72.01,126.38,7.83,22.46,2.41,0.0,Kalutara,6.5831,79.9593
20230103:0230,256.95,339.26,21.25,23.11,2.0,0.0,Kalutara,6.5831,79.9593
20230103:0330,448.96,578.4,34.11,24.66,1.86,0.0,Kalutara,6.5831,79.9593
20230103:0430,582.05,761.82,45.89,25.88,1.93,0.0,Kalutara,6.5831,79.9593
20230103:0530,680.93,911.78,55.41,26.91,1.93,0.0,Kalutara,6.5831,79.9593
20230103:0630,708.36,959.38,60.38,27.87,1.93,0.0,Kalutara,6.5831,79.9593
20230103:0730,637.47,857.61,58.55,28.79,1.79,0.0,Kalutara,6.5831,79.9593
20230103:0830,547.82,730.02,50.87,29.16,1.52,0.0,Kalutara,6.5831,79.9593
20230103:0930,455.75,604.78,39.98,29.18,1.03,0.0,Kalutara,6.5831,79.9593
20230103:1030,274.21,366.31,27.54,29.08,0.9,0.0,Kalutara,6.5831,79.9593
20230103:1130,128.0,192.34,14.35,28.48,0.48,0.0,Kalutara,6.5831,79.9593
20230103:1230,0.76,7.95,0.76,27.62,0.62,0.0,Kalutara,6.5831,79.9593
20230103:1330,0.0,0.0,0.0,26.66,1.66,0.0,Kalutara,6.5831,79.9593
20230103:1430,0.0,0.0,0.0,25.85,2.28,0.0,Kalutara,6.5831,79.9593
20230103:1530,0.0,0.0,0.0,25.35,2.48,0.0,Kalutara,6.5831,79.9593
20230103:1630,0.0,0.0,0.0,24.93,2.55,0.0,Kalutara,6.5831,79.9593
20230103:1730,0.0,0.0,0.0,24.55,2.62,0.0,Kalutara,6.5831,79.9593
20230103:1830,0.0,0.0,0.0,24.29,2.41,0.0,Kalutara,6.5831,79.9593
20230103:1930,0.0,0.0,0.0,24.44,2.0,0.0,Kalutara,6.5831,79.9593
20230103:2030,0.0,0.0,0.0,24.23,1.59,0.0,Kalutara,6.5831,79.9593
20230103:2130,0.0,0.0,0.0,24.0,1.38,0.0,Kalutara,6.5831,79.9593
20230103:2230,0.0,0.0,0.0,23.74,1.59,0.0,Kalutara,6.5831,79.9593
20230103:2330,0.0,0.0,0.0,23.59,1.86,0.0,Kalutara,6.5831,79.9593
