time,P,G(i),H_sun,T2m,WS10m,Int,district,latitude,longitude
20221124:2130,0.0,0.0,0.0,25.7,1.24,0.0,Trincomalee,8.5778,81.2289
20221124:2230,0.0,0.0,0.0,25.07,1.03,0.0,Trincomalee,8.5778,81.2289
20221124:2330,0.0,0.0,0.0,24.84,1.24,0.0,Trincomalee,8.5778,81.2289
20221125:0030,0.0,0.0,-1.3,24.92,1.1,0.0,Trincomalee,8.5778,81.2289
20221125:0130,106.62,164.0,12.45,24.81,1.1,0.0,Trincomalee,8.5778,81.2289
20221125:0230,330.62,437.61,25.82,26.12,0.83,0.0,Trincomalee,8.5778,81.2289
20221125:0330,467.37,617.06,38.48,26.66,0.69,0.0,Trincomalee,8.5778,81.2289
20221125:0430,527.37,704.39,49.72,26.95,0.48,0.0,Trincomalee,8.5778,81.2289
20221125:0530,664.14,907.54,57.99,28.21,1.17,0.0,Trincomalee,8.5778,81.2289
20221125:0630,621.21,830.76,60.65,28.37,1.79,0.0,Trincomalee,8.5778,81.2289
20221125:0730,546.04,717.14,56.34,28.43,2.34,0.0,Trincomalee,8.5778,81.2289
20221125:0830,549.49,718.53,47.11,28.57,2.76,0.0,Trincomalee,8.5778,81.2289
20221125:0930,430.68,558.22,35.42,28.5,3.03,0.0,Trincomalee,8.5778,81.2289
20221125:1030,207.73,279.81,22.54,27.48,2.9,0.0,Trincomalee,8.5778,81.2289
20221125:1130,72.76,126.94,9.05,27.4,3.1,0.0,Trincomalee,8.5778,81.2289
20221125:1230,0.0,0.0,-4.76,27.32,2.9,0.0,Trincomalee,8.5778,81.2289
20221125:1330,0.0,0.0,0.0,27.31,2.76,0.0,Trincomalee,8.5778,81.2289
20221125:1430,0.0,0.0,0.0,26.57,2.97,0.0,Trincomalee,8.5778,81.2289
20221125:1530,0.0,0.0,0.0,26.5,2.9,0.0,Trincomalee,8.5778,81.2289
20221125:1630,0.0,0.0,0.0,26.32,2.55,0.0,Trincomalee,8.5778,81.2289
20221125:1730,0.0,0.0,0.0,25.82,2.28,0.0,Trincomalee,8.5778,81.2289
20221125:1830,0.0,0.0,0.0,26.04,2.34,0.0,Trincomalee,8.5778,81.2289
20221125:1930,0.0,0.0,0.0,26.41,2.41,0.0,Trincomalee,8.5778,81.2289
20221125:2030,0.0,0.0,0.0,26.01,2.28,0.0,Trincomalee,8.5778,81.2289
20221125:2130,0.0,0.0,0.0,25.86,2.0,0.0,Trincomalee,8.5778,81.2289
20221125:2230,0.0,0.0,0.0,25.66,0.9,0.0,Trincomalee,8.5778,81.2289
20221125:2330,0.0,0.0,0.0,25.36,0.28,0.0,Trincomalee,8.5778,81.2289
20221126:0030,0.0,0.0,-1.4,25.09,0.34,0.0,Trincomalee,8.5778,81.2289
20221126:0130,116.6,177.33,12.33,25.19,0.83,0.0,Trincomalee,8.5778,81.2289
20221126:0230,294.44,389.58,25.68,26.29,0.97,0.0,Trincomalee,8.5778,81.2289
20221126:0330,471.7,623.43,38.31,26.65,0.69,0.0,Trincomalee,8.5778,81.2289
20221126:0430,597.86,811.95,49.53,27.1,0.48,0.0,Trincomalee,8.5778,81.2289
20221126:0530,633.28,875.99,57.78,28.51,0.41,0.0,Trincomalee,8.5778,81.2289
20221126:0630,603.66,817.4,60.46,28.72,1.1,0.0,Trincomalee,8.5778,81.2289
20221126:0730,586.18,779.53,56.21,28.91,1.93,0.0,Trincomalee,8.5778,81.2289
20221126:0830,584.51,769.11,47.04,28.86,2.76,0.0,Trincomalee,8.5778,81.2289
20221126:0930,431.03,557.91,35.39,28.57,3.24,0.0,Trincomalee,8.5778,81.2289
20221126:1030,251.89,336.03,22.54,27.75,3.66,0.0,Trincomalee,8.5778,81.2289
20221126:1130,65.39,116.14,9.08,27.52,3.86,0.0,Trincomalee,8.5778,81.2289
20221126:1230,0.0,0.0,-4.71,27.34,3.66,0.0,Trincomalee,8.5778,81.2289
20221126:1330,0.0,0.0,0.0,27.31,3.31,0.0,Trincomalee,8.5778,81.2289
20221126:1430,0.0,0.0,0.0,26.75,3.24,0.0,Trincomalee,8.5778,81.2289
20221126:1530,0.0,0.0,0.0,26.55,3.31,0.0,Trincomalee,8.5778,81.2289
20221126:1630,0.0,0.0,0.0,26.52,3.17,0.0,Trincomalee,8.5778,81.2289
20221126:1730,0.0,0.0,0.0,26.33,2.83,0.0,Trincomalee,8.5778,81.2289
20221126:1830,0.0,0.0,0.0,26.09,2.55,0.0,Trincomalee,8.5778,81.2289
20221126:1930,0.0,0.0,0.0,25.94,2.41,0.0,Trincomalee,8.5778,81.2289
20221126:2030,0.0,0.0,0.0,25.73,2.28,0.0,Trincomalee,8.5778,81.2289
20221126:2130,0.0,0.0,0.0,25.4,2.14,0.0,Trincomalee,8.5778,81.2289
20221126:2230,0.0,0.0,0.0,25.84,2.14,0.0,Trincomalee,8.5778,81.2289
20221126:2330,0.0,0.0,0.0,25.95,2.07,0.0,Trincomalee,8.5778,81.2289
20221127:0030,0.0,0.0,-1.5,25.98,1.72,0.0,Trincomalee,8.5778,81.2289
20221127:0130,102.69,160.2,12.21,25.65,1.45,0.0,Trincomalee,8.5778,81.2289
20221127:0230,277.09,366.2,25.54,26.35,1.31,0.0,Trincomalee,8.5778,81.2289
20221127:0330,403.1,520.22,38.15,26.54,1.93,0.0,Trincomalee,8.5778,81.2289
20221127:0430,578.2,755.73,49.34,26.84,2.34,0.0,Trincomalee,8.5778,81.2289
20221127:0530,571.91,749.55,57.58,28.19,2.76,0.0,Trincomalee,8.5778,81.2289
20221127:0630,669.37,885.71,60.28,28.31,3.1,0.0,Trincomalee,8.5778,81.2289
20221127:0730,627.08,822.61,56.09,28.21,3.31,0.0,Trincomalee,8.5778,81.2289
20221127:0830,553.76,719.37,46.98,28.45,3.38,0.0,Trincomalee,8.5778,81.2289
20221127:0930,444.1,574.53,35.37,28.51,3.45,0.0,Trincomalee,8.5778,81.2289
20221127:1030,240.38,320.63,22.56,27.51,3.59,0.0,Trincomalee,8.5778,81.2289
20221127:1130,76.9,132.57,9.12,27.38,3.52,0.0,Trincomalee,8.5778,81.2289
20221127:1230,0.0,0.0,-4.66,27.26,3.03,0.0,Trincomalee,8.5778,81.2289
20221127:1330,0.0,0.0,0.0,27.0,2.62,0.0,Trincomalee,8.5778,81.2289
20221127:1430,0.0,0.0,0.0,26.17,2.41,0.0,Trincomalee,8.5778,81.2289
20221127:1530,0.0,0.0,0.0,26.18,2.21,0.0,Trincomalee,8.5778,81.2289
20221127:1630,0.0,0.0,0.0,26.36,2.14,0.0,Trincomalee,8.5778,81.2289
20221127:1730,0.0,0.0,0.0,25.98,2.21,0.0,Trincomalee,8.5778,81.2289
20221127:1830,0.0,0.0,0.0,25.99,2.34,0.0,Trincomalee,8.5778,81.2289
20221127:1930,0.0,0.0,0.0,26.06,2.28,0.0,Trincomalee,8.5778,81.2289
20221127:2030,0.0,0.0,0.0,25.88,2.34,0.0,Trincomalee,8.5778,81.2289
20221127:2130,0.0,0.0,0.0,25.91,2.34,0.0,Trincomalee,8.5778,81.2289
20221127:2230,0.0,0.0,0.0,25.29,1.79,0.0,Trincomalee,8.5778,81.2289
20221127:2330,0.0,0.0,0.0,25.52,1.52,0.0,Trincomalee,8.5778,81.2289
20221128:0030,0.0,0.0,-1.61,25.84,1.03,0.0,Trincomalee,8.5778,81.2289
20221128:0130,118.22,181.67,12.09,25.68,0.9,0.0,Trincomalee,8.5778,81.2289
20221128:0230,304.86,404.72,25.4,26.73,0.9,0.0,Trincomalee,8.5778,81.2289
20221128:0330,451.09,588.61,37.99,27.06,1.59,0.0,Trincomalee,8.5778,81.2289
20221128:0430,563.4,742.32,49.16,27.31,1.86,0.0,Trincomalee,8.5778,81.2289
20221128:0530,633.09,840.92,57.38,28.44,2.41,0.0,Trincomalee,8.5778,81.2289
20221128:0630,644.48,850.03,60.1,28.37,3.03,0.0,Trincomalee,8.5778,81.2289
20221128:0730,627.01,820.9,55.97,28.31,3.38,0.0,Trincomalee,8.5778,81.2289
20221128:0830,521.01,671.79,46.93,28.37,3.72,0.0,Trincomalee,8.5778,81.2289
20221128:0930,411.29,529.4,35.36,28.28,3.72,0.0,Trincomalee,8.5778,81.2289
20221128:1030,241.29,322.41,22.57,27.65,3.38,0.0,Trincomalee,8.5778,81.2289
20221128:1130,62.37,110.58,9.15,27.69,3.24,0.0,Trincomalee,8.5778,81.2289
20221128:1230,0.0,0.0,-4.6,27.62,2.83,0.0,Trincomalee,8.5778,81.2289
20221128:1330,0.0,0.0,0.0,27.42,2.62,0.0,Trincomalee,8.5778,81.2289
20221128:1430,0.0,0.0,0.0,26.84,2.83,0.0,Trincomalee,8.5778,81.2289
20221128:1530,0.0,0.0,0.0,26.89,3.1,0.0,Trincomalee,8.5778,81.2289
20221128:1630,0.0,0.0,0.0,26.84,3.24,0.0,Trincomalee,8.5778,81.2289
20221128:1730,0.0,0.0,0.0,26.58,3.31,0.0,Trincomalee,8.5778,81.2289
20221128:1830,0.0,0.0,0.0,26.37,3.31,0.0,Trincomalee,8.5778,81.2289
20221128:1930,0.0,0.0,0.0,26.36,3.1,0.0,Trincomalee,8.5778,81.2289
20221128:2030,0.0,0.0,0.0,26.13,2.97,0.0,Trincomalee,8.5778,81.2289
20221128:2130,0.0,0.0,0.0,26.0,2.83,0.0,Trincomalee,8.5778,81.2289
20221128:2230,0.0,0.0,0.0,25.66,2.69,0.0,Trincomalee,8.5778,81.2289
20221128:2330,0.0,0.0,0.0,25.59,2.69,0.0,Trincomalee,8.5778,81.2289
20221129:0030,0.0,0.0,-1.71,25.52,2.62,0.0,Trincomalee,8.5778,81.2289
20221129:0130,109.54,168.66,11.97,25.72,2.34,0.0,Trincomalee,8.5778,81.2289
20221129:0230,314.48,414.07,25.26,26.96,2.14,0.0,Trincomalee,8.5778,81.2289
20221129:0330,479.72,620.48,37.83,27.1,2.69,0.0,Trincomalee,8.5778,81.2289
20221129:0430,594.1,775.0,48.98,27.17,2.9,0.0,Trincomalee,8.5778,81.2289
20221129:0530,698.76,924.37,57.19,28.22,3.45,0.0,Trincomalee,8.5778,81.2289
20221129:0630,707.95,930.57,59.93,28.2,4.07,0.0,Trincomalee,8.5778,81.2289
20221129:0730,677.88,883.66,55.86,28.16,4.41,0.0,Trincomalee,8.5778,81.2289
20221129:0830,602.4,775.74,46.87,28.09,4.83,0.0,Trincomalee,8.5778,81.2289
20221129:0930,428.33,548.06,35.35,27.95,4.9,0.0,Trincomalee,8.5778,81.2289
20221129:1030,256.04,338.32,22.59,27.1,5.03,0.0,Trincomalee,8.5778,81.2289
20221129:1130,80.65,136.82,9.19,26.94,4.97,0.0,Trincomalee,8.5778,81.2289
20221129:1230,0.0,0.0,-4.54,26.83,4.48,0.0,Trincomalee,8.5778,81.2289
20221129:1330,0.0,0.0,0.0,26.82,4.21,0.0,Trincomalee,8.5778,81.2289
20221129:1430,0.0,0.0,0.0,26.17,3.93,0.0,Trincomalee,8.5778,81.2289
20221129:1530,0.0,0.0,0.0,26.23,3.66,0.0,Trincomalee,8.5778,81.2289
20221129:1630,0.0,0.0,0.0,26.19,3.38,0.0,Trincomalee,8.5778,81.2289
20221129:1730,0.0,0.0,0.0,25.95,3.17,0.0,Trincomalee,8.5778,81.2289
20221129:1830,0.0,0.0,0.0,25.76,2.9,0.0,Trincomalee,8.5778,81.2289
20221129:1930,0.0,0.0,0.0,25.54,2.76,0.0,Trincomalee,8.5778,81.2289
20221129:2030,0.0,0.0,0.0,25.12,2.69,0.0,Trincomalee,8.5778,81.2289
20221129:2130,0.0,0.0,0.0,25.11,2.41,0.0,Trincomalee,8.5778,81.2289
20221129:2230,0.0,0.0,0.0,24.71,1.86,0.0,Trincomalee,8.5778,81.2289
20221129:2330,0.0,0.0,0.0,24.81,1.59,0.0,Trincomalee,8.5778,81.2289
20221130:0030,0.0,0.0,-1.82,24.9,1.38,0.0,Trincomalee,8.5778,81.2289
20221130:0130,87.55,137.3,11.85,25.22,1.17,0.0,Trincomalee,8.5778,81.2289
20221130:0230,247.7,329.27,25.12,26.47,1.1,0.0,Trincomalee,8.5778,81.2289
20221130:0330,413.31,536.06,37.68,26.72,1.86,0.0,Trincomalee,8.5778,81.2289
20221130:0430,460.92,594.1,48.8,26.95,2.76,0.0,Trincomalee,8.5778,81.2289
20221130:0530,459.64,594.27,57.0,28.33,3.52,0.0,Trincomalee,8.5778,81.2289
20221130:0630,627.67,814.64,59.77,27.99,4.28,0.0,Trincomalee,8.5778,81.2289
20221130:0730,528.21,675.4,55.76,27.81,4.48,0.0,Trincomalee,8.5778,81.2289
20221130:0830,479.15,611.67,46.83,27.8,4.28,0.0,Trincomalee,8.5778,81.2289
20221130:0930,360.47,462.09,35.34,27.82,4.14,0.0,Trincomalee,8.5778,81.2289
20221130:1030,243.51,323.25,22.61,26.59,3.52,0.0,Trincomalee,8.5778,81.2289
20221130:1130,57.57,101.97,9.24,26.52,3.72,0.0,Trincomalee,8.5778,81.2289
20221130:1230,0.0,0.0,-4.48,26.82,3.38,0.0,Trincomalee,8.5778,81.2289
20221130:1330,0.0,0.0,0.0,27.03,3.03,0.0,Trincomalee,8.5778,81.2289
