time,P,G(i),H_sun,T2m,WS10m,Int,district,latitude,longitude
20230414:1530,0.0,0.0,0.0,29.92,2.41,0.0,Jaffna,9.66845,80.00742
20230414:1630,0.0,0.0,0.0,29.73,2.9,0.0,Jaffna,9.66845,80.00742
20230414:1730,0.0,0.0,0.0,29.49,3.31,0.0,Jaffna,9.66845,80.00742
20230414:1830,0.0,0.0,0.0,29.41,3.93,0.0,Jaffna,9.66845,80.00742
20230414:1930,0.0,0.0,0.0,29.3,4.55,0.0,Jaffna,9.66845,80.00742
20230414:2030,0.0,0.0,0.0,29.14,4.9,0.0,Jaffna,9.66845,80.00742
20230414:2130,0.0,0.0,0.0,28.93,4.97,0.0,Jaffna,9.66845,80.00742
20230414:2230,0.0,0.0,0.0,28.93,4.34,0.0,Jaffna,9.66845,80.00742
20230414:2330,0.0,0.0,0.0,28.74,4.28,0.0,Jaffna,9.66845,80.00742
20230415:0030,0.0,0.0,-0.87,28.61,4.14,0.0,Jaffna,9.66845,80.00742
20230415:0130,76.63,129.93,13.74,28.69,4.0,0.0,Jaffna,9.66845,80.00742
20230415:0230,258.6,345.84,28.42,29.01,3.93,0.0,Jaffna,9.66845,80.00742
20230415:0330,453.58,587.45,43.15,29.1,3.86,0.0,Jaffna,9.66845,80.00742
20230415:0430,610.76,801.1,57.9,29.5,3.72,0.0,Jaffna,9.66845,80.00742
