time,P,G(i),H_sun,T2m,WS10m,Int,district,latitude,longitude
20220102:0730,326.4,418.0,57.1,27.27,4.14,0.0,Puttalam,8.0362,79.8283
20220102:0830,232.3,301.35,49.7,27.19,4.28,0.0,Puttalam,8.0362,79.8283
20220102:0930,243.85,315.65,39.05,26.35,4.83,0.0,Puttalam,8.0362,79.8283
20220102:1030,186.16,246.54,26.79,26.21,5.17,0.0,Puttalam,8.0362,79.8283
20220102:1130,29.51,54.05,13.71,26.21,4.76,0.0,Puttalam,8.0362,79.8283
20220102:1230,0.82,8.05,0.19,25.7,4.14,0.0,Puttalam,8.0362,79.8283
20220102:1330,0.0,0.0,0.0,24.76,3.79,0.0,Puttalam,8.0362,79.8283
20220102:1430,0.0,0.0,0.0,24.35,3.79,0.0,Puttalam,8.0362,79.8283
20220102:1530,0.0,0.0,0.0,24.13,3.66,0.0,Puttalam,8.0362,79.8283
20220102:1630,0.0,0.0,0.0,24.0,3.45,0.0,Puttalam,8.0362,79.8283
20220102:1730,0.0,0.0,0.0,23.92,3.24,0.0,Puttalam,8.0362,79.8283
20220102:1830,0.0,0.0,0.0,23.93,3.31,0.0,Puttalam,8.0362,79.8283
20220102:1930,0.0,0.0,0.0,24.16,3.1,0.0,Puttalam,8.0362,79.8283
20220102:2030,0.0,0.0,0.0,24.11,3.72,0.0,Puttalam,8.0362,79.8283
20220102:2130,0.0,0.0,0.0,24.04,3.72,0.0,Puttalam,8.0362,79.8283
20220102:2230,0.0,0.0,0.0,23.9,3.52,0.0,Puttalam,8.0362,79.8283
20220102:2330,0.0,0.0,0.0,23.66,3.38,0.0,Puttalam,8.0362,79.8283
20220103:0030,0.0,0.0,-6.54,23.61,3.45,0.0,Puttalam,8.0362,79.8283
20220103:0130,40.45,76.24,7.11,23.53,3.45,0.0,Puttalam,8.0362,79.8283
20220103:0230,236.31,313.52,20.45,24.07,3.24,0.0,Puttalam,8.0362,79.8283
20220103:0330,313.06,396.68,33.2,25.58,5.66,0.0,Puttalam,8.0362,79.8283
20220103:0430,521.4,659.95,44.8,26.51,5.38,0.0,Puttalam,8.0362,79.8283
20220103:0530,591.9,755.25,54.09,27.6,5.72,0.0,Puttalam,8.0362,79.8283
20220103:0630,523.12,667.78,58.92,28.41,5.45,0.0,Puttalam,8.0362,79.8283
20220103:0730,432.09,554.85,57.23,28.49,4.34,0.0,Puttalam,8.0362,79.8283
20220103:0830,407.53,520.03,49.84,27.3,4.07,0.0,Puttalam,8.0362,79.8283
20220103:0930,266.46,342.51,39.19,26.05,4.21,0.0,Puttalam,8.0362,79.8283
20220103:1030,114.14,159.15,26.92,25.93,3.24,0.0,Puttalam,8.0362,79.8283
20220103:1130,50.69,83.91,13.83,25.73,3.66,0.0,Puttalam,8.0362,79.8283
20220103:1230,0.0,2.39,0.31,24.91,3.72,0.0,Puttalam,8.0362,79.8283
