time,P,G(i),H_sun,T2m,WS10m,Int,district,latitude,longitude
20220626:1630,0.0,0.0,0.0,26.81,2.69,0.0,Colombo,6.93548,79.84868
20220626:1730,0.0,0.0,0.0,26.65,2.69,0.0,Colombo,6.93548,79.84868
20220626:1830,0.0,0.0,0.0,26.6,2.62,0.0,Colombo,6.93548,79.84868
20220626:1930,0.0,0.0,0.0,26.57,2.69,0.0,Colombo,6.93548,79.84868
20220626:2030,0.0,0.0,0.0,26.38,2.76,0.0,Colombo,6.93548,79.84868
20220626:2130,0.0,0.0,0.0,26.35,2.69,0.0,Colombo,6.93548,79.84868
20220626:2230,0.0,0.0,0.0,26.24,2.76,0.0,Colombo,6.93548,79.84868
20220626:2330,0.0,0.0,0.0,26.19,2.9,0.0,Colombo,6.93548,79.84868
20220627:0030,0.0,0.0,-0.31,26.23,2.83,0.0,Colombo,6.93548,79.84868
20220627:0130,44.81,84.97,13.41,26.16,2.62,0.0,Colombo,6.93548,79.84868
20220627:0230,184.94,253.97,27.17,26.8,2.9,0.0,Colombo,6.93548,79.84868
20220627:0330,330.94,427.29,40.81,28.0,4.21,0.0,Colombo,6.93548,79.84868
20220627:0430,448.97,575.55,54.02,28.68,4.62,0.0,Colombo,6.93548,79.84868
20220627:0530,519.22,668.97,65.92,29.35,4.97,0.0,Colombo,6.93548,79.84868
20220627:0630,577.74,746.46,73.29,29.59,5.1,0.0,Colombo,6.93548,79.84868
20220627:0730,600.02,775.29,70.15,29.69,5.38,0.0,Colombo,6.93548,79.84868
20220627:0830,524.63,674.25,59.6,29.74,5.52,0.0,Colombo,6.93548,79.84868
20220627:0930,409.09,524.74,46.8,29.62,5.45,0.0,Colombo,6.93548,79.84868
20220627:1030,249.84,331.05,33.3,29.21,5.52,0.0,Colombo,6.93548,79.84868
20220627:1130,98.48,153.85,19.56,28.76,5.1,0.0,Colombo,6.93548,79.84868
20220627:1230,8.76,29.81,5.8,28.41,3.72,0.0,Colombo,6.93548,79.84868
20220627:1330,0.0,0.0,0.0,27.78,3.31,0.0,Colombo,6.93548,79.84868
20220627:1430,0.0,0.0,0.0,27.28,3.17,0.0,Colombo,6.93548,79.84868
20220627:1530,0.0,0.0,0.0,27.09,3.17,0.0,Colombo,6.93548,79.84868
20220627:1630,0.0,0.0,0.0,26.79,3.31,0.0,Colombo,6.93548,79.84868
20220627:1730,0.0,0.0,0.0,26.64,3.59,0.0,Colombo,6.93548,79.84868
20220627:1830,0.0,0.0,0.0,26.47,3.93,0.0,Colombo,6.93548,79.84868
20220627:1930,0.0,0.0,0.0,26.64,3.52,0.0,Colombo,6.93548,79.84868
20220627:2030,0.0,0.0,0.0,26.53,3.52,0.0,Colombo,6.93548,79.84868
20220627:2130,0.0,0.0,0.0,26.53,2.69,0.0,Colombo,6.93548,79.84868
20220627:2230,0.0,0.0,0.0,26.52,2.28,0.0,Colombo,6.93548,79.84868
20220627:2330,0.0,0.0,0.0,26.2,1.79,0.0,Colombo,6.93548,79.84868
20220628:0030,0.0,0.0,-0.37,26.02,1.45,0.0,Colombo,6.93548,79.84868
20220628:0130,41.08,70.14,13.36,25.98,1.45,0.0,Colombo,6.93548,79.84868
20220628:0230,151.77,210.5,27.13,26.75,1.45,0.0,Colombo,6.93548,79.84868
20220628:0330,243.38,322.19,40.78,27.62,2.21,0.0,Colombo,6.93548,79.84868
20220628:0430,333.49,435.45,53.99,28.35,2.69,0.0,Colombo,6.93548,79.84868
